"Ship:","4174","","Survey:","2023001016","","Date:","21.11.2023"

"Station type","Time","Ref. no","Loc.St.No","Log","Latitude","Longitude","Depth","Heading","Speed","Water temp","Wind","Wind dir","Air temp","Air pressure","Humidity","Weather","Seastate","Clouds","Ice","Quantity","Code","Number","Serial no.","Wirelength","Min depth","Max depth","Opening","Spread","Comment"
"  -->","13:50:00","","","6246.282","6939.516866 N","01858.400521 E","","138.99","0.0","6.1","6.7","222","-1.7","1018.4","69","","","","","","","","","","","","","",""
"  -->","13:51:00","","","6246.282","6939.516871 N","01858.400509 E","","139.00","0.0","6.1","6.6","221","-1.6","1018.4","70","","","","","","","","","","","","","",""
"  -->","13:52:00","","","6246.282","6939.516878 N","01858.400500 E","","139.01","0.0","6.2","4.4","226","-1.6","1018.4","69","","","","","","","","","","","","","",""
"  -->","13:53:00","","","6246.282","6939.516870 N","01858.400507 E","","139.03","0.0","6.2","5.8","223","-1.7","1018.4","69","","","","","","","","","","","","","",""
"  -->","13:54:00","","","6246.282","6939.516877 N","01858.400471 E","","138.90","0.0","6.2","5.8","224","-1.6","1018.3","69","","","","","","","","","","","","","",""
"  -->","13:55:00","","","6246.282","6939.516888 N","01858.400488 E","","138.90","0.0","6.2","6.4","232","-1.6","1018.3","70","","","","","","","","","","","","","",""
"  -->","13:56:00","","","6246.282","6939.516888 N","01858.400473 E","","138.91","0.0","6.2","5.4","228","-1.7","1018.3","69","","","","","","","","","","","","","",""
"  -->","13:57:00","","","6246.282","6939.516878 N","01858.400475 E","","138.91","0.0","6.2","5.2","221","-1.7","1018.3","69","","","","","","","","","","","","","",""
"  -->","13:58:00","","","6246.282","6939.516953 N","01858.400478 E","","138.86","0.0","6.2","5.9","228","-1.7","1018.3","70","","","","","","","","","","","","","",""
"  -->","13:59:00","","","6246.282","6939.516955 N","01858.400478 E","","138.87","0.0","6.2","6.7","230","-1.6","1018.3","70","","","","","","","","","","","","","",""
"  -->","14:00:00","","","6246.282","6939.516952 N","01858.400467 E","","138.86","0.0","6.2","6.3","234","-1.6","1018.2","69","","","","","","","","","","","","","",""
"  -->","14:01:00","","","6246.282","6939.516952 N","01858.400453 E","","138.86","0.0","6.2","4.5","224","-1.5","1018.2","69","","","","","","","","","","","","","",""
"  -->","14:02:00","","","6246.282","6939.516963 N","01858.400473 E","","138.84","0.0","6.2","6.6","226","-1.4","1018.2","69","","","","","","","","","","","","","",""
"  -->","14:03:00","","","6246.282","6939.516965 N","01858.400460 E","","138.84","0.0","6.2","6.2","229","-1.4","1018.2","69","","","","","","","","","","","","","",""
"  -->","14:04:00","","","6246.282","6939.516961 N","01858.400431 E","","138.84","0.0","6.2","6.0","228","-1.4","1018.2","69","","","","","","","","","","","","","",""
"  -->","14:05:00","","","6246.282","6939.516967 N","01858.400454 E","","138.83","0.0","6.2","7.6","219","-1.4","1018.2","70","","","","","","","","","","","","","",""
"  -->","14:06:00","","","6246.282","6939.516966 N","01858.400434 E","","138.83","0.0","6.2","6.2","226","-1.3","1018.2","70","","","","","","","","","","","","","",""
"  -->","14:07:00","","","6246.282","6939.516961 N","01858.400437 E","","138.85","0.0","6.2","6.2","212","-1.3","1018.2","70","","","","","","","","","","","","","",""
"  -->","14:08:00","","","6246.282","6939.516958 N","01858.400437 E","","138.85","0.0","6.2","4.9","225","-1.3","1018.2","70","","","","","","","","","","","","","",""
"  -->","14:09:00","","","6246.282","6939.516964 N","01858.400430 E","","138.86","0.0","6.2","7.5","223","-1.3","1018.2","72","","","","","","","","","","","","","",""
"  -->","14:10:00","","","6246.282","6939.516977 N","01858.400466 E","","138.82","0.0","6.2","7.1","224","-1.3","1018.2","72","","","","","","","","","","","","","",""
"  -->","14:11:00","","","6246.282","6939.516974 N","01858.400479 E","","138.83","0.0","6.2","8.4","222","-1.3","1018.2","72","","","","","","","","","","","","","",""
"  -->","14:12:00","","","6246.282","6939.516987 N","01858.400481 E","","138.82","0.0","6.2","6.5","219","-1.2","1018.2","72","","","","","","","","","","","","","",""
"  -->","14:13:00","","","6246.282","6939.516976 N","01858.400460 E","","138.85","0.0","6.2","7.1","214","-1.2","1018.2","72","","","","","","","","","","","","","",""
"  -->","14:14:00","","","6246.282","6939.516978 N","01858.400455 E","","138.83","0.0","6.2","6.8","227","-1.2","1018.2","72","","","","","","","","","","","","","",""
"  -->","14:15:00","","","6246.282","6939.516961 N","01858.400442 E","","138.87","0.0","6.2","5.9","222","-1.2","1018.1","71","","","","","","","","","","","","","",""
"  -->","14:16:00","","","6246.282","6939.516973 N","01858.400433 E","","138.86","0.0","6.2","6.8","223","-1.2","1018.1","71","","","","","","","","","","","","","",""
"  -->","14:17:00","","","6246.282","6939.516974 N","01858.400428 E","","138.84","0.0","6.2","5.5","230","-1.3","1018.1","70","","","","","","","","","","","","","",""
"  -->","14:18:00","","","6246.282","6939.516966 N","01858.400434 E","","138.87","0.0","6.2","6.3","228","-1.3","1018.1","70","","","","","","","","","","","","","",""
"  -->","14:19:00","","","6246.282","6939.516953 N","01858.400406 E","","138.88","0.0","6.2","6.1","227","-1.3","1018.0","70","","","","","","","","","","","","","",""
"  -->","14:20:00","","","6246.282","6939.516980 N","01858.400444 E","","138.86","0.0","6.2","7.1","220","-1.3","1018.0","70","","","","","","","","","","","","","",""
"  -->","14:21:00","","","6246.282","6939.516967 N","01858.400419 E","","138.92","0.0","6.2","7.2","224","-1.3","1018.0","70","","","","","","","","","","","","","",""
"  -->","14:22:00","","","6246.282","6939.516973 N","01858.400411 E","","138.91","0.0","6.2","7.3","220","-1.3","1018.0","70","","","","","","","","","","","","","",""
"  -->","14:23:00","","","6246.282","6939.516963 N","01858.400438 E","","138.92","0.0","6.2","5.8","226","-1.3","1018.0","69","","","","","","","","","","","","","",""
"  -->","14:24:00","","","6246.282","6939.516965 N","01858.400418 E","","138.93","0.0","6.2","6.1","228","-1.3","1018.0","68","","","","","","","","","","","","","",""
"  -->","14:25:00","","","6246.282","6939.516985 N","01858.400438 E","","138.90","0.0","6.3","6.9","218","-1.4","1018.0","69","","","","","","","","","","","","","",""
"  -->","14:26:00","","","6246.282","6939.516974 N","01858.400440 E","","138.92","0.0","6.2","7.0","223","-1.3","1017.9","69","","","","","","","","","","","","","",""
"  -->","14:27:00","","","6246.282","6939.516964 N","01858.400439 E","","138.93","0.0","6.3","8.6","221","-1.2","1017.9","68","","","","","","","","","","","","","",""
"  -->","14:28:00","","","6246.282","6939.516972 N","01858.400425 E","","138.92","0.0","6.3","6.0","225","-1.1","1017.9","68","","","","","","","","","","","","","",""
"  -->","14:29:00","","","6246.282","6939.516971 N","01858.400429 E","","138.93","0.0","6.3","5.4","223","-1.2","1017.9","68","","","","","","","","","","","","","",""
"  -->","14:30:00","","","6246.282","6939.516963 N","01858.400387 E","","138.92","0.0","6.3","4.7","223","-1.2","1017.8","68","","","","","","","","","","","","","",""
"  -->","14:31:00","","","6246.282","6939.516967 N","01858.400402 E","","138.92","0.0","6.2","5.3","217","-1.2","1017.8","69","","","","","","","","","","","","","",""
"  -->","14:32:00","","","6246.282","6939.516962 N","01858.400434 E","","138.91","0.0","6.2","4.7","216","-1.2","1017.8","69","","","","","","","","","","","","","",""
"  -->","14:33:00","","","6246.282","6939.516962 N","01858.400383 E","","138.91","0.0","6.2","4.1","219","-1.2","1017.8","69","","","","","","","","","","","","","",""
"  -->","14:34:00","","","6246.282","6939.516967 N","01858.400396 E","","138.93","0.0","6.2","5.3","224","-1.2","1017.8","69","","","","","","","","","","","","","",""
"  -->","14:35:00","","","6246.282","6939.516965 N","01858.400456 E","","138.91","0.0","6.2","5.7","227","-1.3","1017.8","70","","","","","","","","","","","","","",""
"  -->","14:36:00","","","6246.282","6939.516963 N","01858.400454 E","","138.92","0.0","6.2","6.0","229","-1.3","1017.8","69","","","","","","","","","","","","","",""
"  -->","14:37:00","","","6246.282","6939.516965 N","01858.400450 E","","138.94","0.0","6.2","6.1","227","-1.3","1017.8","70","","","","","","","","","","","","","",""
"  -->","14:38:00","","","6246.282","6939.516968 N","01858.400459 E","","138.95","0.0","6.2","4.8","223","-1.2","1017.8","69","","","","","","","","","","","","","",""
"  -->","14:39:00","","","6246.282","6939.516969 N","01858.400438 E","","138.93","0.0","6.2","6.3","221","-1.2","1017.8","68","","","","","","","","","","","","","",""
"  -->","14:40:00","","","6246.282","6939.516969 N","01858.400436 E","","138.92","0.0","6.2","6.3","223","-1.2","1017.8","68","","","","","","","","","","","","","",""
"  -->","14:41:00","","","6246.282","6939.516969 N","01858.400424 E","","138.89","0.0","6.2","5.8","227","-1.2","1017.8","68","","","","","","","","","","","","","",""
"  -->","14:42:00","","","6246.282","6939.516966 N","01858.400415 E","","138.90","0.0","6.2","4.2","227","-1.2","1017.8","67","","","","","","","","","","","","","",""
"  -->","14:43:00","","","6246.282","6939.516973 N","01858.400416 E","","138.87","0.0","6.2","6.9","241","-1.3","1017.8","67","","","","","","","","","","","","","",""
"  -->","14:44:00","","","6246.282","6939.516968 N","01858.400438 E","","138.92","0.0","6.2","4.7","240","-1.3","1017.8","67","","","","","","","","","","","","","",""
"  -->","14:45:00","","","6246.282","6939.516960 N","01858.400427 E","","138.94","0.0","6.2","5.1","220","-1.4","1017.8","67","","","","","","","","","","","","","",""
"  -->","14:46:00","","","6246.282","6939.516960 N","01858.400429 E","","138.94","0.0","6.2","6.5","222","-1.4","1017.8","67","","","","","","","","","","","","","",""
"  -->","14:47:00","","","6246.282","6939.516969 N","01858.400467 E","","138.89","0.0","6.2","6.3","230","-1.3","1017.8","67","","","","","","","","","","","","","",""
"  -->","14:48:00","","","6246.282","6939.516964 N","01858.400412 E","","138.91","0.0","6.2","5.4","229","-1.4","1017.8","68","","","","","","","","","","","","","",""
"  -->","14:49:00","","","6246.282","6939.516975 N","01858.400457 E","","138.89","0.0","6.2","5.8","233","-1.4","1017.8","68","","","","","","","","","","","","","",""
"  -->","14:50:00","","","6246.282","6939.516962 N","01858.400418 E","","138.91","0.0","6.2","6.9","228","-1.3","1017.8","68","","","","","","","","","","","","","",""
"  -->","14:51:00","","","6246.282","6939.516979 N","01858.400425 E","","138.89","0.0","6.1","5.3","238","-1.3","1017.8","68","","","","","","","","","","","","","",""
"  -->","14:52:00","","","6246.282","6939.516981 N","01858.400444 E","","138.89","0.0","6.1","5.9","232","-1.3","1017.8","68","","","","","","","","","","","","","",""
"  -->","14:53:00","","","6246.282","6939.516965 N","01858.400461 E","","138.90","0.0","6.1","7.1","220","-1.2","1017.8","66","","","","","","","","","","","","","",""
"  -->","14:54:00","","","6246.282","6939.516977 N","01858.400473 E","","138.89","0.0","6.1","5.9","215","-1.2","1017.8","65","","","","","","","","","","","","","",""
"  -->","14:55:00","","","6246.282","6939.516987 N","01858.400479 E","","138.85","0.0","6.1","8.1","224","-1.3","1017.8","64","","","","","","","","","","","","","",""
"  -->","14:56:00","","","6246.282","6939.516964 N","01858.400460 E","","138.89","0.0","6.1","6.5","229","-1.2","1017.8","63","","","","","","","","","","","","","",""
"  -->","14:57:00","","","6246.282","6939.516978 N","01858.400464 E","","138.85","0.0","6.1","5.7","239","-1.2","1017.8","62","","","","","","","","","","","","","",""
"  -->","14:58:00","","","6246.282","6939.516960 N","01858.400477 E","","138.87","0.0","6.1","6.9","222","-1.2","1017.8","62","","","","","","","","","","","","","",""
"  -->","14:59:00","","","6246.282","6939.516977 N","01858.400484 E","","138.84","0.0","6.1","7.4","232","-1.2","1017.8","63","","","","","","","","","","","","","",""
"  -->","15:00:00","","","6246.282","6939.516981 N","01858.400454 E","","138.87","0.0","6.1","5.3","231","-1.2","1017.8","62","","","","","","","","","","","","","",""
"  -->","15:01:00","","","6246.282","6939.516970 N","01858.400458 E","","138.84","0.0","6.1","6.3","230","-1.2","1017.8","62","","","","","","","","","","","","","",""
"  -->","15:02:00","","","6246.282","6939.516969 N","01858.400454 E","","138.86","0.0","6.1","7.4","221","-1.2","1017.8","62","","","","","","","","","","","","","",""
"  -->","15:03:00","","","6246.282","6939.516974 N","01858.400423 E","","138.86","0.0","6.1","5.8","237","-1.2","1017.9","62","","","","","","","","","","","","","",""
"  -->","15:04:00","","","6246.282","6939.516978 N","01858.400429 E","","138.86","0.0","6.1","6.0","210","-1.3","1017.8","61","","","","","","","","","","","","","",""
"  -->","15:05:00","","","6246.282","6939.516968 N","01858.400421 E","","138.85","0.0","6.1","5.8","231","-1.3","1017.8","62","","","","","","","","","","","","","",""
"  -->","15:06:00","","","6246.282","6939.516980 N","01858.400325 E","","138.83","0.0","6.1","6.5","222","-1.4","1017.9","62","","","","","","","","","","","","","",""
"  -->","15:07:00","","","6246.282","6939.516962 N","01858.400408 E","","138.84","0.0","6.1","5.6","224","-1.3","1017.9","62","","","","","","","","","","","","","",""
"  -->","15:08:00","","","6246.282","6939.516978 N","01858.400402 E","","138.83","0.0","6.1","5.8","235","-1.4","1017.9","62","","","","","","","","","","","","","",""
"  -->","15:09:00","","","6246.282","6939.516993 N","01858.400433 E","","138.78","0.0","6.1","6.6","213","-1.4","1017.9","63","","","","","","","","","","","","","",""
"  -->","15:10:00","","","6246.282","6939.516982 N","01858.400432 E","","138.78","0.0","6.1","5.9","223","-1.4","1017.8","62","","","","","","","","","","","","","",""
"  -->","15:11:00","","","6246.282","6939.516979 N","01858.400421 E","","138.81","0.0","6.1","7.1","222","-1.5","1017.8","61","","","","","","","","","","","","","",""
"  -->","15:12:00","","","6246.282","6939.516985 N","01858.400442 E","","138.86","0.0","6.1","6.7","235","-1.5","1017.8","62","","","","","","","","","","","","","",""
"  -->","15:13:00","","","6246.282","6939.516954 N","01858.400426 E","","138.89","0.0","6.1","4.9","240","-1.6","1017.8","63","","","","","","","","","","","","","",""
"  -->","15:14:00","","","6246.282","6939.516968 N","01858.400428 E","","138.90","0.0","6.1","6.7","234","-1.6","1017.7","63","","","","","","","","","","","","","",""
"  -->","15:15:00","","","6246.282","6939.516972 N","01858.400446 E","","138.88","0.0","6.1","4.4","219","-1.6","1017.7","63","","","","","","","","","","","","","",""
"  -->","15:16:00","","","6246.282","6939.516973 N","01858.400424 E","","138.88","0.0","6.1","5.5","232","-1.7","1017.7","63","","","","","","","","","","","","","",""
"  -->","15:17:00","","","6246.282","6939.516954 N","01858.400399 E","","138.89","0.0","6.1","4.8","222","-1.7","1017.7","63","","","","","","","","","","","","","",""
"  -->","15:18:00","","","6246.282","6939.516961 N","01858.400395 E","","138.90","0.0","6.1","4.2","227","-1.7","1017.6","63","","","","","","","","","","","","","",""
"  -->","15:19:00","","","6246.282","6939.516970 N","01858.400429 E","","138.91","0.0","6.1","4.4","227","-1.7","1017.6","64","","","","","","","","","","","","","",""
"  -->","15:20:00","","","6246.282","6939.516984 N","01858.400412 E","","138.88","0.0","6.1","5.9","223","-1.5","1017.6","63","","","","","","","","","","","","","",""
"  -->","15:21:00","","","6246.282","6939.516970 N","01858.400415 E","","138.91","0.0","6.1","5.3","224","-1.5","1017.6","62","","","","","","","","","","","","","",""
"  -->","15:22:00","","","6246.282","6939.516961 N","01858.400414 E","","138.90","0.0","6.1","5.3","226","-1.4","1017.6","62","","","","","","","","","","","","","",""
"  -->","15:23:00","","","6246.282","6939.516957 N","01858.400396 E","","138.93","0.0","6.1","4.0","219","-1.5","1017.5","62","","","","","","","","","","","","","",""
"  -->","15:24:00","","","6246.282","6939.516959 N","01858.400397 E","","138.94","0.0","6.1","4.8","222","-1.5","1017.5","63","","","","","","","","","","","","","",""
"  -->","15:25:00","","","6246.282","6939.516960 N","01858.400402 E","","138.93","0.0","6.1","4.3","225","-1.5","1017.5","64","","","","","","","","","","","","","",""
